Date,Time sample,Region,Site,substrate,replicate,upperlimit,treatment,laser_MLLW,height above MLLW,max tide height,max tide height (m),%max tide height
june 22 2012,1,Vancouver,CopperCoveVan,bench,12,0.8,2,4.613836432,3.813836432,495.6048,4.956048,0.769531779
june 22 2012,1,Vancouver,CopperCoveVan,cobble,1,1.29,1,4.613836432,3.323836432,495.6048,4.956048,0.67066268
june 22 2012,1,Vancouver,CopperCoveVan,cobble,2,1.27,2,4.613836432,3.343836432,495.6048,4.956048,0.674698153
june 22 2012,1,Vancouver,CopperCoveVan,cobble,3,1.39,1,4.613836432,3.223836432,495.6048,4.956048,0.650485312
june 22 2012,1,Vancouver,CopperCoveVan,cobble,4,1.34,2,4.613836432,3.273836432,495.6048,4.956048,0.660573996
june 22 2012,1,Vancouver,CopperCoveVan,cobble,5,1.35,1,4.613836432,3.263836432,495.6048,4.956048,0.658556259
june 22 2012,1,Vancouver,CopperCoveVan,cobble,6,1.5,2,4.613836432,3.113836432,495.6048,4.956048,0.628290209
june 22 2012,1,Vancouver,CopperCoveVan,cobble,7,1.4,2,4.613836432,3.213836432,495.6048,4.956048,0.648467576
june 22 2012,1,Vancouver,CopperCoveVan,cobble,8,1.4,2,4.613836432,3.213836432,495.6048,4.956048,0.648467576
june 22 2012,1,Vancouver,CopperCoveVan,cobble,9,1.56,2,4.613836432,3.053836432,495.6048,4.956048,0.616183788
june 22 2012,1,Vancouver,CopperCoveVan,cobble,10,1.55,1,4.613836432,3.063836432,495.6048,4.956048,0.618201525
june 22 2012,1,Vancouver,CopperCoveVan,cobble,11,1.53,1,4.613836432,3.083836432,495.6048,4.956048,0.622236999
june 22 2012,1,Vancouver,CopperCoveVan,cobble,12,1.56,1,4.613836432,3.053836432,495.6048,4.956048,0.616183788
june 22 2012,1,Vancouver,CaulfieldCoveVan,cobble,1,1.65,2,4.89995987,3.24995987,495.6048,4.956048,0.655756334
june 22 2012,1,Vancouver,CaulfieldCoveVan,cobble,2,1.72,2,4.89995987,3.17995987,495.6048,4.956048,0.641632177
june 22 2012,1,Vancouver,CaulfieldCoveVan,cobble,3,1.64,2,4.89995987,3.25995987,495.6048,4.956048,0.657774071
june 22 2012,1,Vancouver,CaulfieldCoveVan,cobble,4,1.76,1,4.89995987,3.13995987,495.6048,4.956048,0.633561231
june 22 2012,1,Vancouver,CaulfieldCoveVan,cobble,5,1.63,2,4.89995987,3.26995987,495.6048,4.956048,0.659791808
june 22 2012,1,Vancouver,CaulfieldCoveVan,cobble,6,1.61,1,4.89995987,3.28995987,495.6048,4.956048,0.663827281
june 22 2012,1,Vancouver,CaulfieldCoveVan,cobble,7,1.66,1,4.89995987,3.23995987,495.6048,4.956048,0.653738598
june 22 2012,1,Vancouver,CaulfieldCoveVan,cobble,8,1.6,1,4.89995987,3.29995987,495.6048,4.956048,0.665845018
june 22 2012,1,Vancouver,CaulfieldCoveVan,cobble,9,1.56,1,4.89995987,3.33995987,495.6048,4.956048,0.673915965
june 22 2012,1,Vancouver,CaulfieldCoveVan,cobble,10,1.66,2,4.89995987,3.23995987,495.6048,4.956048,0.653738598
june 22 2012,1,Vancouver,CaulfieldCoveVan,cobble,11,1.56,2,4.89995987,3.33995987,495.6048,4.956048,0.673915965
june 22 2012,1,Vancouver,CaulfieldCoveVan,bench,1,1.1,1,4.89995987,3.79995987,495.6048,4.956048,0.766731854
june 22 2012,1,Vancouver,CaulfieldCoveVan,bench,2,0.82,2,4.89995987,4.07995987,495.6048,4.956048,0.823228482
june 22 2012,1,Vancouver,CaulfieldCoveVan,bench,3,1.3,1,4.89995987,3.59995987,495.6048,4.956048,0.726377119
june 22 2012,1,Vancouver,CaulfieldCoveVan,bench,4,1.01,2,4.89995987,3.88995987,495.6048,4.956048,0.784891484
june 22 2012,1,Vancouver,CaulfieldCoveVan,bench,5,1.11,2,4.89995987,3.78995987,495.6048,4.956048,0.764714117
june 22 2012,1,Vancouver,CaulfieldCoveVan,bench,6,0.98,2,4.89995987,3.91995987,495.6048,4.956048,0.790944694
june 22 2012,1,Vancouver,CaulfieldCoveVan,bench,7,1.18,1,4.89995987,3.71995987,495.6048,4.956048,0.75058996
june 22 2012,1,Vancouver,CaulfieldCoveVan,bench,8,1.14,2,4.89995987,3.75995987,495.6048,4.956048,0.758660907
june 22 2012,1,Vancouver,CaulfieldCoveVan,bench,9,1.4,2,4.89995987,3.49995987,495.6048,4.956048,0.706199752
june 22 2012,1,Vancouver,CaulfieldCoveVan,bench,10,1.02,2,4.89995987,3.87995987,495.6048,4.956048,0.782873747
june 22 2012,1,Vancouver,CaulfieldCoveVan,bench,11,0.94,1,4.89995987,3.95995987,495.6048,4.956048,0.799015641
june 22 2012,1,Vancouver,CaulfieldCoveVan,bench,12,1.07,1,4.89995987,3.82995987,495.6048,4.956048,0.772785064
june 22 2012,1,Vancouver,CaulfieldCoveVan,bench,13,1.08,1,4.89995987,3.81995987,495.6048,4.956048,0.770767327
june 22 2012,1,Vancouver,28thVan,bench,1,0.81,2,4.842937722,4.032937722,495.6048,4.956048,0.81374065
june 22 2012,1,Vancouver,28thVan,bench,2,0.9,1,4.842937722,3.942937722,495.6048,4.956048,0.79558102
june 22 2012,1,Vancouver,28thVan,bench,3,0.82,2,4.842937722,4.022937722,495.6048,4.956048,0.811722914
june 22 2012,1,Vancouver,28thVan,bench,4,1.16,1,4.842937722,3.682937722,495.6048,4.956048,0.743119865
june 22 2012,1,Vancouver,28thVan,bench,5,1.06,1,4.842937722,3.782937722,495.6048,4.956048,0.763297232
june 22 2012,1,Vancouver,28thVan,bench,6,0.67,2,4.842937722,4.172937722,495.6048,4.956048,0.841988964
june 22 2012,1,Vancouver,28thVan,bench,7,1.22,1,4.842937722,3.622937722,495.6048,4.956048,0.731013445
june 22 2012,1,Vancouver,28thVan,bench,8,1.08,1,4.842937722,3.762937722,495.6048,4.956048,0.759261759
june 22 2012,1,Vancouver,28thVan,bench,9,1.03,1,4.842937722,3.812937722,495.6048,4.956048,0.769350443
june 22 2012,1,Vancouver,28thVan,bench,10,1,2,4.842937722,3.842937722,495.6048,4.956048,0.775403653
june 22 2012,1,Vancouver,28thVan,bench,11,0.91,2,4.842937722,3.932937722,495.6048,4.956048,0.793563283
june 22 2012,1,Vancouver,28thVan,bench,12,0.72,2,4.842937722,4.122937722,495.6048,4.956048,0.831900281
june 22 2012,1,Vancouver,28thVan,cobble,1,1.75,2,4.842937722,3.092937722,495.6048,4.956048,0.624073399
june 22 2012,1,Vancouver,28thVan,cobble,2,1.75,2,4.842937722,3.092937722,495.6048,4.956048,0.624073399
june 22 2012,1,Vancouver,28thVan,cobble,3,1.82,2,4.842937722,3.022937722,495.6048,4.956048,0.609949242
june 22 2012,1,Vancouver,28thVan,cobble,4,1.62,1,4.842937722,3.222937722,495.6048,4.956048,0.650303977
june 22 2012,1,Vancouver,28thVan,cobble,5,1.51,2,4.842937722,3.332937722,495.6048,4.956048,0.67249908
june 22 2012,1,Vancouver,28thVan,cobble,6,1.78,2,4.842937722,3.062937722,495.6048,4.956048,0.618020189
june 22 2012,1,Vancouver,28thVan,cobble,7,1.76,2,4.842937722,3.082937722,495.6048,4.956048,0.622055663
june 22 2012,1,Vancouver,28thVan,cobble,8,1.37,1,4.842937722,3.472937722,495.6048,4.956048,0.700747394
june 22 2012,1,Vancouver,28thVan,cobble,9,1.38,1,4.842937722,3.462937722,495.6048,4.956048,0.698729658
june 22 2012,1,Vancouver,28thVan,cobble,10,1.42,1,4.842937722,3.422937722,495.6048,4.956048,0.690658711
Aug 20 2012,2,Vancouver,28thVan,bench,1,0.98,2,5.098712384,4.118712384,495.6048,4.956048,0.831047719
Aug 20 2012,2,Vancouver,28thVan,bench,2,1.19,2,5.098712384,3.908712384,495.6048,4.956048,0.788675248
Aug 20 2012,2,Vancouver,28thVan,bench,3,1.45,1,5.098712384,3.648712384,495.6048,4.956048,0.736214093
Aug 20 2012,2,Vancouver,28thVan,bench,4,1.05,2,5.098712384,4.048712384,495.6048,4.956048,0.816923562
Aug 20 2012,2,Vancouver,28thVan,bench,5,1.64,2,5.098712384,3.458712384,495.6048,4.956048,0.697877096
Aug 20 2012,2,Vancouver,28thVan,bench,6,1.11,1,5.098712384,3.988712384,495.6048,4.956048,0.804817141
Aug 20 2012,2,Vancouver,28thVan,bench,7,1.06,1,5.098712384,4.038712384,495.6048,4.956048,0.814905825
Aug 20 2012,2,Vancouver,28thVan,bench,8,1.34,1,5.098712384,3.758712384,495.6048,4.956048,0.758409197
Aug 20 2012,2,Vancouver,28thVan,bench,9,1.35,1,5.098712384,3.748712384,495.6048,4.956048,0.75639146
Aug 20 2012,2,Vancouver,28thVan,bench,10,1.28,1,5.098712384,3.818712384,495.6048,4.956048,0.770515617
Aug 20 2012,2,Vancouver,28thVan,bench,11,1.02,2,5.098712384,4.078712384,495.6048,4.956048,0.822976772
Aug 20 2012,2,Vancouver,28thVan,bench,12,0.95,2,5.098712384,4.148712384,495.6048,4.956048,0.837100929
Aug 20 2012,2,Vancouver,28thVan,cobble,1,2.04,1,5.098712384,3.058712384,495.6048,4.956048,0.617167627
Aug 20 2012,2,Vancouver,28thVan,cobble,2,2.17,2,5.098712384,2.928712384,495.6048,4.956048,0.59093705
Aug 20 2012,2,Vancouver,28thVan,cobble,3,2.02,2,5.098712384,3.078712384,495.6048,4.956048,0.621203101
Aug 20 2012,2,Vancouver,28thVan,cobble,4,1.82,1,5.098712384,3.278712384,495.6048,4.956048,0.661557835
Aug 20 2012,2,Vancouver,28thVan,cobble,5,1.51,1,5.098712384,3.588712384,495.6048,4.956048,0.724107673
Aug 20 2012,2,Vancouver,28thVan,cobble,6,1.5,1,5.098712384,3.598712384,495.6048,4.956048,0.72612541
Aug 20 2012,2,Vancouver,28thVan,cobble,7,1.59,1,5.098712384,3.508712384,495.6048,4.956048,0.707965779
Aug 20 2012,2,Vancouver,28thVan,cobble,8,1.63,1,5.098712384,3.468712384,495.6048,4.956048,0.699894832
Aug 20 2012,2,Vancouver,28thVan,cobble,9,1.85,1,5.098712384,3.248712384,495.6048,4.956048,0.655504625
Aug 20 2012,2,Vancouver,28thVan,cobble,10,1.84,1,5.098712384,3.258712384,495.6048,4.956048,0.657522361
Aug 20 2012,2,Vancouver,28thVan,cobble,11,1.81,2,5.098712384,3.288712384,495.6048,4.956048,0.663575572
Aug 20 2012,2,Vancouver,CaulfieldCoveVan,bench,1,0.84,1,4.70965224,3.86965224,495.6048,4.956048,0.780793939
Aug 20 2012,2,Vancouver,CaulfieldCoveVan,bench,2,1.11,1,4.70965224,3.59965224,495.6048,4.956048,0.726315048
Aug 20 2012,2,Vancouver,CaulfieldCoveVan,bench,3,0.97,1,4.70965224,3.73965224,495.6048,4.956048,0.754563362
Aug 20 2012,2,Vancouver,CaulfieldCoveVan,bench,4,1.14,2,4.70965224,3.56965224,495.6048,4.956048,0.720261838
Aug 20 2012,2,Vancouver,CaulfieldCoveVan,bench,5,1.08,2,4.70965224,3.62965224,495.6048,4.956048,0.732368258
Aug 20 2012,2,Vancouver,CaulfieldCoveVan,bench,6,0.67,2,4.70965224,4.03965224,495.6048,4.956048,0.815095463
Aug 20 2012,2,Vancouver,CaulfieldCoveVan,bench,7,0.77,2,4.70965224,3.93965224,495.6048,4.956048,0.794918096
Aug 20 2012,2,Vancouver,CaulfieldCoveVan,bench,8,0.74,2,4.70965224,3.96965224,495.6048,4.956048,0.800971306
Aug 20 2012,2,Vancouver,CaulfieldCoveVan,bench,9,0.76,2,4.70965224,3.94965224,495.6048,4.956048,0.796935833
Aug 20 2012,2,Vancouver,CaulfieldCoveVan,bench,10,0.99,1,4.70965224,3.71965224,495.6048,4.956048,0.750527888
Aug 20 2012,2,Vancouver,CaulfieldCoveVan,bench,11,1.15,2,4.70965224,3.55965224,495.6048,4.956048,0.718244101
Aug 20 2012,2,Vancouver,CaulfieldCoveVan,bench,12,0.97,1,4.70965224,3.73965224,495.6048,4.956048,0.754563362
Aug 20 2012,2,Vancouver,CaulfieldCoveVan,cobble,1,1.55,2,4.70965224,3.15965224,495.6048,4.956048,0.637534632
Aug 20 2012,2,Vancouver,CaulfieldCoveVan,cobble,2,1.53,1,4.70965224,3.17965224,495.6048,4.956048,0.641570106
Aug 20 2012,2,Vancouver,CaulfieldCoveVan,cobble,3,1.49,2,4.70965224,3.21965224,495.6048,4.956048,0.649641053
Aug 20 2012,2,Vancouver,CaulfieldCoveVan,cobble,4,1.51,1,4.70965224,3.19965224,495.6048,4.956048,0.645605579
Aug 20 2012,2,Vancouver,CaulfieldCoveVan,cobble,5,1.51,1,4.70965224,3.19965224,495.6048,4.956048,0.645605579
Aug 20 2012,2,Vancouver,CaulfieldCoveVan,cobble,6,1.53,1,4.70965224,3.17965224,495.6048,4.956048,0.641570106
Aug 20 2012,2,Vancouver,WhytecliffVan,bench,1,1.44,2,4.979024383,3.539024383,495.6048,4.956048,0.714081942
Aug 20 2012,2,Vancouver,WhytecliffVan,bench,2,1.56,2,4.979024383,3.419024383,495.6048,4.956048,0.689869102
Aug 20 2012,2,Vancouver,WhytecliffVan,bench,3,1.6,2,4.979024383,3.379024383,495.6048,4.956048,0.681798155
Aug 20 2012,2,Vancouver,WhytecliffVan,bench,4,1.32,2,4.979024383,3.659024383,495.6048,4.956048,0.738294783
Aug 20 2012,2,Vancouver,WhytecliffVan,bench,5,1.07,2,4.979024383,3.909024383,495.6048,4.956048,0.788738201
Aug 20 2012,2,Vancouver,WhytecliffVan,bench,6,1.46,2,4.979024383,3.519024383,495.6048,4.956048,0.710046469
Aug 20 2012,2,Vancouver,WhytecliffVan,bench,7,1.44,2,4.979024383,3.539024383,495.6048,4.956048,0.714081942
Aug 20 2012,2,Vancouver,WhytecliffVan,bench,8,0.89,2,4.979024383,4.089024383,495.6048,4.956048,0.825057462
Aug 20 2012,2,Vancouver,WhytecliffVan,bench,9,0.91,2,4.979024383,4.069024383,495.6048,4.956048,0.821021988
Aug 20 2012,2,Vancouver,WhytecliffVan,bench,10,1,1,4.979024383,3.979024383,495.6048,4.956048,0.802862358
Aug 20 2012,2,Vancouver,WhytecliffVan,bench,11,1,1,4.979024383,3.979024383,495.6048,4.956048,0.802862358
Aug 20 2012,2,Vancouver,WhytecliffVan,bench,12,0.93,1,4.979024383,4.049024383,495.6048,4.956048,0.816986515
Aug 20 2012,2,Vancouver,WhytecliffVan,cobble,1,2.25,2,4.979024383,2.729024383,495.6048,4.956048,0.550645269
Aug 20 2012,2,Vancouver,WhytecliffVan,cobble,2,1.85,1,4.979024383,3.129024383,495.6048,4.956048,0.631354737
Aug 20 2012,2,Vancouver,WhytecliffVan,cobble,3,1.92,1,4.979024383,3.059024383,495.6048,4.956048,0.61723058
Aug 20 2012,2,Vancouver,WhytecliffVan,cobble,4,2.01,1,4.979024383,2.969024383,495.6048,4.956048,0.59907095
Aug 20 2012,2,Vancouver,WhytecliffVan,cobble,5,2.33,1,4.979024383,2.649024383,495.6048,4.956048,0.534503375
Aug 20 2012,2,Vancouver,WhytecliffVan,cobble,6,2.25,2,4.979024383,2.729024383,495.6048,4.956048,0.550645269
Aug 20 2012,2,Vancouver,WhytecliffVan,cobble,7,2.4,1,4.979024383,2.579024383,495.6048,4.956048,0.520379218
Aug 20 2012,2,Vancouver,WhytecliffVan,cobble,8,2.38,2,4.979024383,2.599024383,495.6048,4.956048,0.524414691
Aug 20 2012,2,Vancouver,WhytecliffVan,cobble,9,2.51,2,4.979024383,2.469024383,495.6048,4.956048,0.498184114
Aug 20 2012,2,Vancouver,WhytecliffVan,cobble,10,2.54,1,4.979024383,2.439024383,495.6048,4.956048,0.492130904
Aug 20 2012,2,Vancouver,WhytecliffVan,cobble,11,2.51,2,4.979024383,2.469024383,495.6048,4.956048,0.498184114
Aug 20 2012,2,Vancouver,WhytecliffVan,cobble,12,2.6,2,4.979024383,2.379024383,495.6048,4.956048,0.480024484
Aug 20 2012,2,Vancouver,CopperCoveVan,bench,1,0.24,2,4.246242609,4.006242609,495.6048,4.956048,0.808354279
Aug 20 2012,2,Vancouver,CopperCoveVan,bench,2,0.44,2,4.246242609,3.806242609,495.6048,4.956048,0.767999545
Aug 20 2012,2,Vancouver,CopperCoveVan,bench,3,0.37,2,4.246242609,3.876242609,495.6048,4.956048,0.782123702
Aug 20 2012,2,Vancouver,CopperCoveVan,bench,4,0.19,1,4.246242609,4.056242609,495.6048,4.956048,0.818442963
Aug 20 2012,2,Vancouver,CopperCoveVan,bench,5,0.22,1,4.246242609,4.026242609,495.6048,4.956048,0.812389753
Aug 20 2012,2,Vancouver,CopperCoveVan,bench,6,0.23,1,4.246242609,4.016242609,495.6048,4.956048,0.810372016
Aug 20 2012,2,Vancouver,CopperCoveVan,bench,7,0.1,1,4.246242609,4.146242609,495.6048,4.956048,0.836602593
Aug 20 2012,2,Vancouver,CopperCoveVan,bench,8,0.47,2,4.246242609,3.776242609,495.6048,4.956048,0.761946335
Aug 20 2012,2,Vancouver,CopperCoveVan,cobble,1,0.91,2,4.246242609,3.336242609,495.6048,4.956048,0.673165919
Aug 20 2012,2,Vancouver,CopperCoveVan,cobble,2,1.38,2,4.246242609,2.866242609,495.6048,4.956048,0.578332294
Aug 20 2012,2,Vancouver,CopperCoveVan,cobble,3,1.29,2,4.246242609,2.956242609,495.6048,4.956048,0.596491924
Aug 20 2012,2,Vancouver,CopperCoveVan,cobble,4,1.37,2,4.246242609,2.876242609,495.6048,4.956048,0.580350031
Aug 20 2012,2,Vancouver,CopperCoveVan,cobble,5,1.3,1,4.246242609,2.946242609,495.6048,4.956048,0.594474188
Aug 20 2012,2,Vancouver,CopperCoveVan,cobble,6,1.14,1,4.246242609,3.106242609,495.6048,4.956048,0.626757975
Aug 20 2012,2,Vancouver,CopperCoveVan,cobble,7,1.27,2,4.246242609,2.976242609,495.6048,4.956048,0.600527398
Aug 20 2012,2,Vancouver,CopperCoveVan,cobble,8,1.26,2,4.246242609,2.986242609,495.6048,4.956048,0.602545135
Aug 20 2012,2,Vancouver,CopperCoveVan,cobble,9,1.28,1,4.246242609,2.966242609,495.6048,4.956048,0.598509661
Aug 20 2012,2,Vancouver,CopperCoveVan,cobble,10,1.1,2,4.246242609,3.146242609,495.6048,4.956048,0.634828922
Aug 20 2012,2,Vancouver,CopperCoveVan,cobble,11,1.2,1,4.246242609,3.046242609,495.6048,4.956048,0.614651555
Aug 20 2012,2,Vancouver,CopperCoveVan,cobble,12,1.06,2,4.246242609,3.186242609,495.6048,4.956048,0.642899869
